,event_timestamp,driver_id,conv_rate,acc_rate,avg_daily_trips,created
821,2023-12-05 09:00:00+00:00,1003,0.87226844,0.6358531,298,2023-12-16 06:19:25.528
822,2023-12-05 10:00:00+00:00,1003,0.036922246,0.7335042,119,2023-12-16 06:19:25.528
823,2023-12-05 11:00:00+00:00,1003,0.47649017,0.07129988,641,2023-12-16 06:19:25.528
824,2023-12-05 12:00:00+00:00,1003,0.31624964,0.09271325,103,2023-12-16 06:19:25.528
825,2023-12-05 13:00:00+00:00,1003,0.8259831,0.54983103,76,2023-12-16 06:19:25.528
826,2023-12-05 14:00:00+00:00,1003,0.08448154,0.09077756,67,2023-12-16 06:19:25.528
827,2023-12-05 15:00:00+00:00,1003,0.1540293,0.4801897,521,2023-12-16 06:19:25.528
828,2023-12-05 16:00:00+00:00,1003,0.093744375,0.8008597,19,2023-12-16 06:19:25.528
829,2023-12-05 17:00:00+00:00,1003,0.3401935,0.5878641,375,2023-12-16 06:19:25.528
830,2023-12-05 18:00:00+00:00,1003,0.9155907,0.055160437,290,2023-12-16 06:19:25.528
831,2023-12-05 19:00:00+00:00,1003,0.89189523,0.9303805,577,2023-12-16 06:19:25.528
832,2023-12-05 20:00:00+00:00,1003,0.29638904,0.831591,330,2023-12-16 06:19:25.528
833,2023-12-05 21:00:00+00:00,1003,0.8736559,0.60200846,761,2023-12-16 06:19:25.528
834,2023-12-05 22:00:00+00:00,1003,0.11785483,0.7744356,256,2023-12-16 06:19:25.528
835,2023-12-05 23:00:00+00:00,1003,0.12955286,0.21278027,59,2023-12-16 06:19:25.528
836,2023-12-06 00:00:00+00:00,1003,0.27074474,0.24872611,14,2023-12-16 06:19:25.528
837,2023-12-06 01:00:00+00:00,1003,0.011018798,0.8631339,459,2023-12-16 06:19:25.528
838,2023-12-06 02:00:00+00:00,1003,0.40145987,0.56453824,915,2023-12-16 06:19:25.528
839,2023-12-06 03:00:00+00:00,1003,0.4342227,0.44460967,640,2023-12-16 06:19:25.528
840,2023-12-06 04:00:00+00:00,1003,0.7011651,0.28190494,318,2023-12-16 06:19:25.528
841,2023-12-06 05:00:00+00:00,1003,0.07441997,0.70049036,435,2023-12-16 06:19:25.528
842,2023-12-06 06:00:00+00:00,1003,0.66838974,0.51318955,496,2023-12-16 06:19:25.528
843,2023-12-06 07:00:00+00:00,1003,0.0011759896,0.8517351,771,2023-12-16 06:19:25.528
844,2023-12-06 08:00:00+00:00,1003,0.72463286,0.8493029,524,2023-12-16 06:19:25.528
845,2023-12-06 09:00:00+00:00,1003,0.420552,0.5336514,480,2023-12-16 06:19:25.528
846,2023-12-06 10:00:00+00:00,1003,0.72138524,0.9379965,274,2023-12-16 06:19:25.528
847,2023-12-06 11:00:00+00:00,1003,0.85508543,0.48085323,241,2023-12-16 06:19:25.528
848,2023-12-06 12:00:00+00:00,1003,0.18906714,0.6051653,527,2023-12-16 06:19:25.528
849,2023-12-06 13:00:00+00:00,1003,0.7072616,0.6223822,230,2023-12-16 06:19:25.528
850,2023-12-06 14:00:00+00:00,1003,0.33086574,0.044852287,526,2023-12-16 06:19:25.528
851,2023-12-06 15:00:00+00:00,1003,0.022096444,0.5447848,224,2023-12-16 06:19:25.528
852,2023-12-06 16:00:00+00:00,1003,0.5621175,0.6389026,153,2023-12-16 06:19:25.528
853,2023-12-06 17:00:00+00:00,1003,0.12009909,0.00960335,779,2023-12-16 06:19:25.528
854,2023-12-06 18:00:00+00:00,1003,0.1866446,0.80108154,120,2023-12-16 06:19:25.528
855,2023-12-06 19:00:00+00:00,1003,0.07860775,0.0838173,746,2023-12-16 06:19:25.528
856,2023-12-06 20:00:00+00:00,1003,0.18575177,0.647096,658,2023-12-16 06:19:25.528
857,2023-12-06 21:00:00+00:00,1003,0.34039018,0.652596,303,2023-12-16 06:19:25.528
858,2023-12-06 22:00:00+00:00,1003,0.032888602,0.22514841,486,2023-12-16 06:19:25.528
859,2023-12-06 23:00:00+00:00,1003,0.80406773,0.6393225,356,2023-12-16 06:19:25.528
860,2023-12-07 00:00:00+00:00,1003,0.025432706,0.4357102,856,2023-12-16 06:19:25.528
861,2023-12-07 01:00:00+00:00,1003,0.8640541,0.12370857,490,2023-12-16 06:19:25.528
862,2023-12-07 02:00:00+00:00,1003,0.10102898,0.9133696,116,2023-12-16 06:19:25.528
863,2023-12-07 03:00:00+00:00,1003,0.3712204,0.43440422,263,2023-12-16 06:19:25.528
864,2023-12-07 04:00:00+00:00,1003,0.66222626,0.49799138,857,2023-12-16 06:19:25.528
865,2023-12-07 05:00:00+00:00,1003,0.9798009,0.5710434,648,2023-12-16 06:19:25.528
866,2023-12-07 06:00:00+00:00,1003,0.42755276,0.30363882,873,2023-12-16 06:19:25.528
867,2023-12-07 07:00:00+00:00,1003,0.32184634,0.20786197,976,2023-12-16 06:19:25.528
868,2023-12-07 08:00:00+00:00,1003,0.7910041,0.40458503,841,2023-12-16 06:19:25.528
869,2023-12-07 09:00:00+00:00,1003,0.52311987,0.762891,47,2023-12-16 06:19:25.528
870,2023-12-07 10:00:00+00:00,1003,0.7041789,0.034636345,776,2023-12-16 06:19:25.528
871,2023-12-07 11:00:00+00:00,1003,0.3415637,0.5121942,66,2023-12-16 06:19:25.528
872,2023-12-07 12:00:00+00:00,1003,0.16292106,0.7958222,183,2023-12-16 06:19:25.528
873,2023-12-07 13:00:00+00:00,1003,0.16600667,0.5839581,710,2023-12-16 06:19:25.528
874,2023-12-07 14:00:00+00:00,1003,0.45808384,0.53830266,399,2023-12-16 06:19:25.528
875,2023-12-07 15:00:00+00:00,1003,0.056010954,0.45776892,857,2023-12-16 06:19:25.528
876,2023-12-07 16:00:00+00:00,1003,0.2959086,0.930158,869,2023-12-16 06:19:25.528
877,2023-12-07 17:00:00+00:00,1003,0.46337524,0.2994262,591,2023-12-16 06:19:25.528
878,2023-12-07 18:00:00+00:00,1003,0.5628468,0.95047295,968,2023-12-16 06:19:25.528
879,2023-12-07 19:00:00+00:00,1003,0.6545292,0.9506657,878,2023-12-16 06:19:25.528
880,2023-12-07 20:00:00+00:00,1003,0.8040806,0.629407,235,2023-12-16 06:19:25.528
881,2023-12-07 21:00:00+00:00,1003,0.69840366,0.969249,198,2023-12-16 06:19:25.528
882,2023-12-07 22:00:00+00:00,1003,0.13585879,0.15022886,190,2023-12-16 06:19:25.528
883,2023-12-07 23:00:00+00:00,1003,0.1427059,0.97157836,589,2023-12-16 06:19:25.528
884,2023-12-08 00:00:00+00:00,1003,0.72996867,0.31776437,544,2023-12-16 06:19:25.528
885,2023-12-08 01:00:00+00:00,1003,0.8656717,0.9631667,18,2023-12-16 06:19:25.528
886,2023-12-08 02:00:00+00:00,1003,0.8479818,0.5193855,997,2023-12-16 06:19:25.528
887,2023-12-08 03:00:00+00:00,1003,0.47528625,0.15774184,219,2023-12-16 06:19:25.528
888,2023-12-08 04:00:00+00:00,1003,0.9797038,0.0832788,288,2023-12-16 06:19:25.528
889,2023-12-08 05:00:00+00:00,1003,0.7097085,0.062123455,996,2023-12-16 06:19:25.528
890,2023-12-08 06:00:00+00:00,1003,0.06207459,0.39820555,604,2023-12-16 06:19:25.528
891,2023-12-08 07:00:00+00:00,1003,0.314242,0.009741629,752,2023-12-16 06:19:25.528
892,2023-12-08 08:00:00+00:00,1003,0.24186215,0.17775303,311,2023-12-16 06:19:25.528
893,2023-12-08 09:00:00+00:00,1003,0.56070614,0.6826468,947,2023-12-16 06:19:25.528
894,2023-12-08 10:00:00+00:00,1003,0.5130243,0.3977186,230,2023-12-16 06:19:25.528
895,2023-12-08 11:00:00+00:00,1003,0.67109334,0.26963204,972,2023-12-16 06:19:25.528
896,2023-12-08 12:00:00+00:00,1003,0.41549262,0.83392274,493,2023-12-16 06:19:25.528
897,2023-12-08 13:00:00+00:00,1003,0.517106,0.42264202,633,2023-12-16 06:19:25.528
898,2023-12-08 14:00:00+00:00,1003,0.14891689,0.3641341,192,2023-12-16 06:19:25.528
899,2023-12-08 15:00:00+00:00,1003,0.09017593,0.58638984,291,2023-12-16 06:19:25.528
900,2023-12-08 16:00:00+00:00,1003,0.5924394,0.809594,230,2023-12-16 06:19:25.528
901,2023-12-08 17:00:00+00:00,1003,0.1236957,0.58789843,620,2023-12-16 06:19:25.528
902,2023-12-08 18:00:00+00:00,1003,0.58890665,0.80928963,20,2023-12-16 06:19:25.528
903,2023-12-08 19:00:00+00:00,1003,0.69744956,0.51988465,427,2023-12-16 06:19:25.528
904,2023-12-08 20:00:00+00:00,1003,0.27429584,0.14544514,264,2023-12-16 06:19:25.528
905,2023-12-08 21:00:00+00:00,1003,0.989332,0.82662404,329,2023-12-16 06:19:25.528
906,2023-12-08 22:00:00+00:00,1003,0.7312163,0.10603446,849,2023-12-16 06:19:25.528
907,2023-12-08 23:00:00+00:00,1003,0.9470668,0.881035,413,2023-12-16 06:19:25.528
908,2023-12-09 00:00:00+00:00,1003,0.6047607,0.8200776,708,2023-12-16 06:19:25.528
909,2023-12-09 01:00:00+00:00,1003,0.17212327,0.014395215,144,2023-12-16 06:19:25.528
910,2023-12-09 02:00:00+00:00,1003,0.55019176,0.73021555,186,2023-12-16 06:19:25.528
911,2023-12-09 03:00:00+00:00,1003,0.49617308,0.3166391,287,2023-12-16 06:19:25.528
912,2023-12-09 04:00:00+00:00,1003,0.23928301,0.6615718,33,2023-12-16 06:19:25.528
913,2023-12-09 05:00:00+00:00,1003,0.2901251,0.031468634,795,2023-12-16 06:19:25.528
914,2023-12-09 06:00:00+00:00,1003,0.7856135,0.20191607,478,2023-12-16 06:19:25.528
915,2023-12-09 07:00:00+00:00,1003,0.7025456,0.4254947,726,2023-12-16 06:19:25.528
916,2023-12-09 08:00:00+00:00,1003,0.98775566,0.11487207,489,2023-12-16 06:19:25.528
917,2023-12-09 09:00:00+00:00,1003,0.9985311,0.5787428,650,2023-12-16 06:19:25.528
918,2023-12-09 10:00:00+00:00,1003,0.0042024013,0.5736558,630,2023-12-16 06:19:25.528
919,2023-12-09 11:00:00+00:00,1003,0.90787464,0.78487545,993,2023-12-16 06:19:25.528
920,2023-12-09 12:00:00+00:00,1003,0.28167444,0.4314288,189,2023-12-16 06:19:25.528
921,2023-12-09 13:00:00+00:00,1003,0.7328319,0.9926712,259,2023-12-16 06:19:25.528
922,2023-12-09 14:00:00+00:00,1003,0.18651469,0.005456822,392,2023-12-16 06:19:25.528
923,2023-12-09 15:00:00+00:00,1003,0.5401823,0.8637886,361,2023-12-16 06:19:25.528
924,2023-12-09 16:00:00+00:00,1003,0.29186398,0.53038734,374,2023-12-16 06:19:25.528
925,2023-12-09 17:00:00+00:00,1003,0.71284586,0.9247793,876,2023-12-16 06:19:25.528
926,2023-12-09 18:00:00+00:00,1003,0.024096433,0.92980987,336,2023-12-16 06:19:25.528
927,2023-12-09 19:00:00+00:00,1003,0.043881122,0.9329067,978,2023-12-16 06:19:25.528
928,2023-12-09 20:00:00+00:00,1003,0.046348367,0.75062585,496,2023-12-16 06:19:25.528
929,2023-12-09 21:00:00+00:00,1003,0.21397205,0.683944,100,2023-12-16 06:19:25.528
930,2023-12-09 22:00:00+00:00,1003,0.9495437,0.41527513,294,2023-12-16 06:19:25.528
931,2023-12-09 23:00:00+00:00,1003,0.008389733,0.2898242,867,2023-12-16 06:19:25.528
932,2023-12-10 00:00:00+00:00,1003,0.1888266,0.3671368,470,2023-12-16 06:19:25.528
933,2023-12-10 01:00:00+00:00,1003,0.9316343,0.21285516,587,2023-12-16 06:19:25.528
934,2023-12-10 02:00:00+00:00,1003,0.9669306,0.094990455,971,2023-12-16 06:19:25.528
935,2023-12-10 03:00:00+00:00,1003,0.008293805,0.07405085,790,2023-12-16 06:19:25.528
936,2023-12-10 04:00:00+00:00,1003,0.044992812,0.12518372,812,2023-12-16 06:19:25.528
937,2023-12-10 05:00:00+00:00,1003,0.6161942,0.5503053,688,2023-12-16 06:19:25.528
938,2023-12-10 06:00:00+00:00,1003,0.3450074,0.7070801,211,2023-12-16 06:19:25.528
939,2023-12-10 07:00:00+00:00,1003,0.6765678,0.6991525,374,2023-12-16 06:19:25.528
940,2023-12-10 08:00:00+00:00,1003,0.4121102,0.8114592,674,2023-12-16 06:19:25.528
941,2023-12-10 09:00:00+00:00,1003,0.8965212,0.41248703,272,2023-12-16 06:19:25.528
942,2023-12-10 10:00:00+00:00,1003,0.97060364,0.14201997,150,2023-12-16 06:19:25.528
943,2023-12-10 11:00:00+00:00,1003,0.15640716,0.69897586,779,2023-12-16 06:19:25.528
944,2023-12-10 12:00:00+00:00,1003,0.5966705,0.31041214,914,2023-12-16 06:19:25.528
945,2023-12-10 13:00:00+00:00,1003,0.2639627,0.085277535,26,2023-12-16 06:19:25.528
946,2023-12-10 14:00:00+00:00,1003,0.5891267,0.72391057,156,2023-12-16 06:19:25.528
947,2023-12-10 15:00:00+00:00,1003,0.6491067,0.7135079,981,2023-12-16 06:19:25.528
948,2023-12-10 16:00:00+00:00,1003,0.09031329,0.04415701,782,2023-12-16 06:19:25.528
949,2023-12-10 17:00:00+00:00,1003,0.6152049,0.98005533,699,2023-12-16 06:19:25.528
950,2023-12-10 18:00:00+00:00,1003,0.6960929,0.92595303,182,2023-12-16 06:19:25.528
951,2023-12-10 19:00:00+00:00,1003,0.8051595,0.19788277,260,2023-12-16 06:19:25.528
952,2023-12-10 20:00:00+00:00,1003,0.19141863,0.18664719,760,2023-12-16 06:19:25.528
953,2023-12-10 21:00:00+00:00,1003,0.9229562,0.95529145,885,2023-12-16 06:19:25.528
954,2023-12-10 22:00:00+00:00,1003,0.7059738,0.13550217,714,2023-12-16 06:19:25.528
955,2023-12-10 23:00:00+00:00,1003,0.37855056,0.44181642,837,2023-12-16 06:19:25.528
956,2023-12-11 00:00:00+00:00,1003,0.59248906,0.12132082,482,2023-12-16 06:19:25.528
957,2023-12-11 01:00:00+00:00,1003,0.944295,0.12310949,271,2023-12-16 06:19:25.528
958,2023-12-11 02:00:00+00:00,1003,0.035404295,0.8130484,894,2023-12-16 06:19:25.528
959,2023-12-11 03:00:00+00:00,1003,0.23465,0.896421,210,2023-12-16 06:19:25.528
960,2023-12-11 04:00:00+00:00,1003,0.7036776,0.8183507,17,2023-12-16 06:19:25.528
961,2023-12-11 05:00:00+00:00,1003,0.21972118,0.05117205,205,2023-12-16 06:19:25.528
962,2023-12-11 06:00:00+00:00,1003,0.5723076,0.34805128,977,2023-12-16 06:19:25.528
963,2023-12-11 07:00:00+00:00,1003,0.0006398654,0.7650632,513,2023-12-16 06:19:25.528
964,2023-12-11 08:00:00+00:00,1003,0.28287897,0.81542635,939,2023-12-16 06:19:25.528
965,2023-12-11 09:00:00+00:00,1003,0.7069267,0.45159906,996,2023-12-16 06:19:25.528
966,2023-12-11 10:00:00+00:00,1003,0.99194115,0.93546164,215,2023-12-16 06:19:25.528
967,2023-12-11 11:00:00+00:00,1003,0.60775924,0.30753767,8,2023-12-16 06:19:25.528
968,2023-12-11 12:00:00+00:00,1003,0.43651322,0.67354536,537,2023-12-16 06:19:25.528
969,2023-12-11 13:00:00+00:00,1003,0.70207965,0.120017566,726,2023-12-16 06:19:25.528
970,2023-12-11 14:00:00+00:00,1003,0.6695727,0.35834563,839,2023-12-16 06:19:25.528
971,2023-12-11 15:00:00+00:00,1003,0.8187954,0.2172229,850,2023-12-16 06:19:25.528
972,2023-12-11 16:00:00+00:00,1003,0.64399225,0.91853243,837,2023-12-16 06:19:25.528
973,2023-12-11 17:00:00+00:00,1003,0.21885522,0.4563137,766,2023-12-16 06:19:25.528
974,2023-12-11 18:00:00+00:00,1003,0.29137614,0.33829632,194,2023-12-16 06:19:25.528
975,2023-12-11 19:00:00+00:00,1003,0.75977474,0.6393954,61,2023-12-16 06:19:25.528
976,2023-12-11 20:00:00+00:00,1003,0.14347687,0.8641086,342,2023-12-16 06:19:25.528
977,2023-12-11 21:00:00+00:00,1003,0.2349864,0.9273311,653,2023-12-16 06:19:25.528
978,2023-12-11 22:00:00+00:00,1003,0.8588933,0.088206284,270,2023-12-16 06:19:25.528
979,2023-12-11 23:00:00+00:00,1003,0.62412035,0.57443184,724,2023-12-16 06:19:25.528
980,2023-12-12 00:00:00+00:00,1003,0.46525878,0.87807345,94,2023-12-16 06:19:25.528
981,2023-12-12 01:00:00+00:00,1003,0.7804241,0.8347177,587,2023-12-16 06:19:25.528
982,2023-12-12 02:00:00+00:00,1003,0.9209581,0.545121,725,2023-12-16 06:19:25.528
983,2023-12-12 03:00:00+00:00,1003,0.32292598,0.21952218,504,2023-12-16 06:19:25.528
984,2023-12-12 04:00:00+00:00,1003,0.46576563,0.779649,190,2023-12-16 06:19:25.528
985,2023-12-12 05:00:00+00:00,1003,0.5711166,0.5179756,624,2023-12-16 06:19:25.528
986,2023-12-12 06:00:00+00:00,1003,0.43532637,0.22422932,298,2023-12-16 06:19:25.528
987,2023-12-12 07:00:00+00:00,1003,0.16007188,0.76637053,717,2023-12-16 06:19:25.528
988,2023-12-12 08:00:00+00:00,1003,0.63177294,0.2565175,641,2023-12-16 06:19:25.528
989,2023-12-12 09:00:00+00:00,1003,0.86586195,0.31713176,443,2023-12-16 06:19:25.528
990,2023-12-12 10:00:00+00:00,1003,0.25793803,0.48405316,680,2023-12-16 06:19:25.528
991,2023-12-12 11:00:00+00:00,1003,0.25461307,0.91560024,607,2023-12-16 06:19:25.528
992,2023-12-12 12:00:00+00:00,1003,0.769153,0.5293511,717,2023-12-16 06:19:25.528
993,2023-12-12 13:00:00+00:00,1003,0.4284775,0.74628353,666,2023-12-16 06:19:25.528
994,2023-12-12 14:00:00+00:00,1003,0.049912337,0.8389125,177,2023-12-16 06:19:25.528
995,2023-12-12 15:00:00+00:00,1003,0.48745495,0.6230222,744,2023-12-16 06:19:25.528
996,2023-12-12 16:00:00+00:00,1003,0.57010746,0.80451363,368,2023-12-16 06:19:25.528
997,2023-12-12 17:00:00+00:00,1003,0.7724758,0.28073835,218,2023-12-16 06:19:25.528
998,2023-12-12 18:00:00+00:00,1003,0.3681613,0.64676344,701,2023-12-16 06:19:25.528
999,2023-12-12 19:00:00+00:00,1003,0.8029473,0.48573,682,2023-12-16 06:19:25.528
1000,2023-12-12 20:00:00+00:00,1003,0.24950197,0.3573234,337,2023-12-16 06:19:25.528
1001,2023-12-12 21:00:00+00:00,1003,0.32655227,0.11081813,72,2023-12-16 06:19:25.528
1002,2023-12-12 22:00:00+00:00,1003,0.14475162,0.15045097,552,2023-12-16 06:19:25.528
1003,2023-12-12 23:00:00+00:00,1003,0.26677254,0.33055788,832,2023-12-16 06:19:25.528
1004,2023-12-13 00:00:00+00:00,1003,0.47272998,0.87454903,226,2023-12-16 06:19:25.528
1005,2023-12-13 01:00:00+00:00,1003,0.2204643,0.5826248,823,2023-12-16 06:19:25.528
1006,2023-12-13 02:00:00+00:00,1003,0.46570638,0.7823495,235,2023-12-16 06:19:25.528
1007,2023-12-13 03:00:00+00:00,1003,0.5339756,0.7948888,673,2023-12-16 06:19:25.528
1008,2023-12-13 04:00:00+00:00,1003,0.045367368,0.96566325,239,2023-12-16 06:19:25.528
1009,2023-12-13 05:00:00+00:00,1003,0.20333047,0.13634567,151,2023-12-16 06:19:25.528
1010,2023-12-13 06:00:00+00:00,1003,0.6708475,0.040789075,727,2023-12-16 06:19:25.528
1011,2023-12-13 07:00:00+00:00,1003,0.33507484,0.2889879,751,2023-12-16 06:19:25.528
1012,2023-12-13 08:00:00+00:00,1003,0.36237183,0.33104908,598,2023-12-16 06:19:25.528
1013,2023-12-13 09:00:00+00:00,1003,0.01965317,0.5731971,99,2023-12-16 06:19:25.528
1014,2023-12-13 10:00:00+00:00,1003,0.06729143,0.93799186,44,2023-12-16 06:19:25.528
1015,2023-12-13 11:00:00+00:00,1003,0.19694775,0.3990055,953,2023-12-16 06:19:25.528
1016,2023-12-13 12:00:00+00:00,1003,0.69257385,0.4058572,271,2023-12-16 06:19:25.528
1017,2023-12-13 13:00:00+00:00,1003,0.6928269,0.75358945,230,2023-12-16 06:19:25.528
1018,2023-12-13 14:00:00+00:00,1003,0.3284907,0.004183764,790,2023-12-16 06:19:25.528
1019,2023-12-13 15:00:00+00:00,1003,0.07640376,0.7716471,534,2023-12-16 06:19:25.528
1020,2023-12-13 16:00:00+00:00,1003,0.13794102,0.44020754,340,2023-12-16 06:19:25.528
1021,2023-12-13 17:00:00+00:00,1003,0.0509553,0.7482176,506,2023-12-16 06:19:25.528
1022,2023-12-13 18:00:00+00:00,1003,0.38863343,0.7671502,860,2023-12-16 06:19:25.528
1023,2023-12-13 19:00:00+00:00,1003,0.07878058,0.7120135,106,2023-12-16 06:19:25.528
1024,2023-12-13 20:00:00+00:00,1003,0.23184142,0.46438175,69,2023-12-16 06:19:25.528
1025,2023-12-13 21:00:00+00:00,1003,0.19857864,0.17951009,25,2023-12-16 06:19:25.528
1026,2023-12-13 22:00:00+00:00,1003,0.32995287,0.88621825,406,2023-12-16 06:19:25.528
1027,2023-12-13 23:00:00+00:00,1003,0.4828903,0.5018044,648,2023-12-16 06:19:25.528
1028,2023-12-14 00:00:00+00:00,1003,0.5321393,0.7893115,454,2023-12-16 06:19:25.528
1029,2023-12-14 01:00:00+00:00,1003,0.68178135,0.035500415,478,2023-12-16 06:19:25.528
1030,2023-12-14 02:00:00+00:00,1003,0.5534117,0.61104053,156,2023-12-16 06:19:25.528
1031,2023-12-14 03:00:00+00:00,1003,0.78227377,0.49903914,313,2023-12-16 06:19:25.528
1032,2023-12-14 04:00:00+00:00,1003,0.5170244,0.4710624,872,2023-12-16 06:19:25.528
1033,2023-12-14 05:00:00+00:00,1003,0.023277983,0.28827444,248,2023-12-16 06:19:25.528
1034,2023-12-14 06:00:00+00:00,1003,0.58627176,0.20474274,704,2023-12-16 06:19:25.528
1035,2023-12-14 07:00:00+00:00,1003,0.0793761,0.28063262,763,2023-12-16 06:19:25.528
1036,2023-12-14 08:00:00+00:00,1003,0.3540321,0.6647088,803,2023-12-16 06:19:25.528
1037,2023-12-14 09:00:00+00:00,1003,0.8569346,0.9454571,473,2023-12-16 06:19:25.528
1038,2023-12-14 10:00:00+00:00,1003,0.23236643,0.5926076,845,2023-12-16 06:19:25.528
1039,2023-12-14 11:00:00+00:00,1003,0.4746506,0.8812678,295,2023-12-16 06:19:25.528
1040,2023-12-14 12:00:00+00:00,1003,0.8040824,0.78383946,411,2023-12-16 06:19:25.528
1041,2023-12-14 13:00:00+00:00,1003,0.91659725,0.8230029,386,2023-12-16 06:19:25.528
1042,2023-12-14 14:00:00+00:00,1003,0.110174805,0.97003615,919,2023-12-16 06:19:25.528
1043,2023-12-14 15:00:00+00:00,1003,0.7167449,0.036370248,259,2023-12-16 06:19:25.528
1044,2023-12-14 16:00:00+00:00,1003,0.2763269,0.6809656,173,2023-12-16 06:19:25.528
1045,2023-12-14 17:00:00+00:00,1003,0.5044181,0.66192025,341,2023-12-16 06:19:25.528
1046,2023-12-14 18:00:00+00:00,1003,0.5238587,0.6079717,570,2023-12-16 06:19:25.528
1047,2023-12-14 19:00:00+00:00,1003,0.9089606,0.38943973,131,2023-12-16 06:19:25.528
1048,2023-12-14 20:00:00+00:00,1003,0.5309402,0.85165435,533,2023-12-16 06:19:25.528
1049,2023-12-14 21:00:00+00:00,1003,0.28683403,0.63917005,793,2023-12-16 06:19:25.528
1050,2023-12-14 22:00:00+00:00,1003,0.25972024,0.098375745,23,2023-12-16 06:19:25.528
1051,2023-12-14 23:00:00+00:00,1003,0.7726833,0.1110592,404,2023-12-16 06:19:25.528
1052,2023-12-15 00:00:00+00:00,1003,0.25224853,0.9704567,540,2023-12-16 06:19:25.528
1053,2023-12-15 01:00:00+00:00,1003,0.29214522,0.33270442,447,2023-12-16 06:19:25.528
1054,2023-12-15 02:00:00+00:00,1003,0.704984,0.279777,450,2023-12-16 06:19:25.528
1055,2023-12-15 03:00:00+00:00,1003,0.23658666,0.022461193,481,2023-12-16 06:19:25.528
1056,2023-12-15 04:00:00+00:00,1003,0.9827468,0.08666799,699,2023-12-16 06:19:25.528
1057,2023-12-15 05:00:00+00:00,1003,0.88500226,0.354914,174,2023-12-16 06:19:25.528
1058,2023-12-15 06:00:00+00:00,1003,0.56594837,0.21691574,320,2023-12-16 06:19:25.528
1059,2023-12-15 07:00:00+00:00,1003,0.06395757,0.61435443,523,2023-12-16 06:19:25.528
1060,2023-12-15 08:00:00+00:00,1003,0.6529042,0.99031144,863,2023-12-16 06:19:25.528
1061,2023-12-15 09:00:00+00:00,1003,0.4384325,0.77847105,120,2023-12-16 06:19:25.528
1062,2023-12-15 10:00:00+00:00,1003,0.7687759,0.6336117,89,2023-12-16 06:19:25.528
1063,2023-12-15 11:00:00+00:00,1003,0.7936987,0.17384847,388,2023-12-16 06:19:25.528
1064,2023-12-15 12:00:00+00:00,1003,0.26155353,0.9698327,627,2023-12-16 06:19:25.528
1065,2023-12-15 13:00:00+00:00,1003,0.17397374,0.9283085,278,2023-12-16 06:19:25.528
1066,2023-12-15 14:00:00+00:00,1003,0.65894985,0.5724816,458,2023-12-16 06:19:25.528
1067,2023-12-15 15:00:00+00:00,1003,0.09085738,0.14248672,832,2023-12-16 06:19:25.528
1068,2023-12-15 16:00:00+00:00,1003,0.15361767,0.038119595,177,2023-12-16 06:19:25.528
1069,2023-12-15 17:00:00+00:00,1003,0.8616328,0.67241246,945,2023-12-16 06:19:25.528
1070,2023-12-15 18:00:00+00:00,1003,0.3961213,0.38897848,800,2023-12-16 06:19:25.528
1071,2023-12-15 19:00:00+00:00,1003,0.6494578,0.64819574,580,2023-12-16 06:19:25.528
1072,2023-12-15 20:00:00+00:00,1003,0.11359874,0.32744822,620,2023-12-16 06:19:25.528
1073,2023-12-15 21:00:00+00:00,1003,0.99128944,0.79323673,312,2023-12-16 06:19:25.528
1074,2023-12-15 22:00:00+00:00,1003,0.7966061,0.18241175,186,2023-12-16 06:19:25.528
1075,2023-12-15 23:00:00+00:00,1003,0.9402666,0.07679709,15,2023-12-16 06:19:25.528
1076,2023-12-16 00:00:00+00:00,1003,0.91967463,0.6351735,994,2023-12-16 06:19:25.528
1077,2023-12-16 01:00:00+00:00,1003,0.41415715,0.055212468,16,2023-12-16 06:19:25.528
1078,2023-12-16 02:00:00+00:00,1003,0.7763257,0.7629229,526,2023-12-16 06:19:25.528
1079,2023-12-16 03:00:00+00:00,1003,0.81028634,0.9429103,101,2023-12-16 06:19:25.528
1080,2023-12-16 04:00:00+00:00,1003,0.26276708,0.28963026,710,2023-12-16 06:19:25.528
1081,2023-12-16 05:00:00+00:00,1003,0.11822708,0.47456604,996,2023-12-16 06:19:25.528
1082,2021-04-12 07:00:00+00:00,1003,0.0957776,0.6087219,750,2023-12-16 06:19:25.528
1083,2023-12-01 06:00:00+00:00,1002,0.045775514,0.93189067,363,2023-12-16 06:19:25.528
1084,2023-12-01 07:00:00+00:00,1002,0.4495708,0.42211562,580,2023-12-16 06:19:25.528
1085,2023-12-01 08:00:00+00:00,1002,0.011578609,0.28961885,756,2023-12-16 06:19:25.528
1086,2023-12-01 09:00:00+00:00,1002,0.44052824,0.819806,587,2023-12-16 06:19:25.528
1087,2023-12-01 10:00:00+00:00,1002,0.9283268,0.11130812,897,2023-12-16 06:19:25.528
1088,2023-12-01 11:00:00+00:00,1002,0.5310137,0.9977904,598,2023-12-16 06:19:25.528
1089,2023-12-01 12:00:00+00:00,1002,0.9278401,0.85017663,853,2023-12-16 06:19:25.528
1090,2023-12-01 13:00:00+00:00,1002,0.28509283,0.8604586,635,2023-12-16 06:19:25.528
1091,2023-12-01 14:00:00+00:00,1002,0.4269945,0.8805698,245,2023-12-16 06:19:25.528
1092,2023-12-01 15:00:00+00:00,1002,0.12065363,0.83003706,4,2023-12-16 06:19:25.528
